"","StartDate","EndDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","work>20hrsWk","report2sameSupervisor","trust_1","trust_2","trust_3","trust_4","trust_5","Empathy_1","Empathy_2","Empathy_3","Empathy_4","Empathy_5","Empathy_6","Empathy_7","Empathy_8","Empathy_9","Empathy_10","Empathy_11","Empathy_12","Empathy_13","Empathy_14","Empathy_15","PAIR_1","PAIR_2","PAIR_3","PAIR_4","PAIR_5","PAIR_6","PAIR_7","PAIR_8","PAIR_9","PAIR_10","PAIR_11","PAIR_12","PAIR_13","PAIR_14","PAIR_15","support_1","support_2","support_3","support_4","support_5","support_6","Communal_Strength_1","Communal_Strength_2","Communal_Strength_3","Communal_Strength_4","Communal_Strength_5","Communal_Strength_6","Communal_Strength_7","Communal_Strength_8","Communal_Strength_9","Communal_Strength_10","Listening_Styles_1","Listening_Styles_2","Listening_Styles_3","Listening_Styles_4","Listening_Styles_5","Listening_Styles_6","Listening_Styles_7","Listening_Styles_8","Listening_Styles_9","Listening_Styles_10","Listening_Styles_11","Listening_Styles_12","Listening_Styles_13","Listening_Styles_14","Listening_Styles_15","Listening_Styles_16","Listening_Styles_17","Listening_Styles_18","Listening_Styles_19","Listening_Styles_20","Listening_Styles_21","Listening_Styles_22","Listening_Styles_23","Listening_Styles_24","perspective_taking_1","perspective_taking_2","perspective_taking_3","perspective_taking_4","perspective_taking_5","perspective_taking_6","perspective_taking_7","perspective_taking_8","perspective_taking_9","perspective_taking_10","perspective_taking_11","perspective_taking_12","perspective_taking_13","perspective_taking_14","perspective_taking_15","perspective_taking_16","perspective_taking_17","perspective_taking_18","perspective_taking_19","perspective_taking_20","ActiveEmpathicListe_1","ActiveEmpathicListe_2","ActiveEmpathicListe_3","ActiveEmpathicListe_4","ActiveEmpathicListe_5","ActiveEmpathicListe_6","ActiveEmpathicListe_7","ActiveEmpathicListe_8","ActiveEmpathicListe_9","ActiveEmpathicListe_10","ActiveEmpathicListe_11","responsivness_1","responsivness_2","responsivness_3","responsivness_4","responsivness_5","responsivness_6","responsivness_7","responsivness_8","responsivness_9","responsivness_10","responsivness_11","responsivness_12","responsivness_13","responsivness_14","responsivness_15","responsivness_16","responsivness_17","responsivness_18","intimacy_1","intimacy_2","intimacy_3","intimacy_4","intimacy_5","intimacy_6","intimacy_7","intimacy_8","Rudeness_1","Rudeness_2","Rudeness_3","Rudeness_4","Rudeness_5","Rudeness_6","JDI_1","JDI_2","JDI_3","JDI_4","JDI_5","JDI_6","JDI_7","JDI_8","JDI_9","JDI_10","JDI_11","JDI_12","JDI_13","JDI_14","JDI_15","JDI_16","JDI_17","JDI_18","SWMSS_1","SWMSS_2","SWMSS_3","SWMSS_4","SWMSS_5","SWMSS_6","SWMSS_7","SWMSS_8","SWMSS_9","SWMSS_10","SWMSS_11","SWMSS_12","SWMSS_13","SWMSS_14","SWMSS_15","Incivility_1","Incivility_2","Incivility_3","Incivility_4","Incivility_5","Incivility_6","Incivility_7","Respect_1","Respect_2","Respect_3","Respect_4","Respect_5","Respect_6","Respect_7","Respect_8","Respect_9","Respect_10","Respect_11","Respect_12","Respect_13","Respect_14","Respect_15","Respect_16","Respect_17","Respect_18","Respect_19","Respect_20","PRI_1","PRI_2","PRI_3","PRI_4","PRI_5","PRI_6","PRI_7","PRI_8","PRI_9","PRI_10","PRI_11","PRI_12","PRI_13","PRI_14","PRI_15","PRI_16","Autonomy_Support_1","Autonomy_Support_2","Autonomy_Support_3","Autonomy_Support_4","Autonomy_Support_5","Autonomy_Support_6","Autonomy_Support_7","Autonomy_Support_8","Autonomy_Support_9","Autonomy_Support_10","Autonomy_Support_11","Autonomy_Support_12","Autonomy_Support_13","Autonomy_Support_14","Autonomy_Support_15","Autonomy_Support_16","Autonomy_Support_17","Autonomy_Support_18","Autonomy_Support_19","Autonomy_Support_20","Autonomy_Support_21","Humility_1","Humility_2","Humility_3","Humility_4","Humility_5","Humility_6","Humility_7","Humility_8","Humility_9","Listening_1","Listening_2","Listening_3","Listening_4","Listening_5","FLS_1","FLS_2","FLS_3","FLS_4","FLS_5","FLS_6","FLS_7","FLS_8","FLS_9","FLS_10","FLS_11","FLS_12","FLS_13","FLS_14","FLS_15","FLS_16","FLS_17","FLS_18","FLS_19","FLS_20","Age","gender","supervisorGender","yearsWithBoss","occupation","yearsProfessionalExperience","tenure","SWL_1","SWL_2","SWL_3","SWL_4","SWL_5","credit","id","SC0","Source","Hebrew/English","ID","consent"
"1158",2019-05-16 14:43:30,2019-05-16 15:17:21,0,100,2030,1,2019-05-16 15:17:21,"R_AGoYNXNY5OBjrWN","anonymous","EN",1,1,2,2,1,3,3,4,6,5,3,5,3,5,1,3,1,6,3,6,4,6,7,7,7,5,1,11,9,9,3,10,4,7,10,8,5,8,3,3,8,7,8,3,7,5,5,8,5,8,4,4,9,3,8,7,6,7,7,7,7,8,7,9,7,2,2,3,3,6,9,4,3,2,3,5,7,6,7,2,9,7,7,3,7,2,10,3,10,5,7,10,6,7,9,8,5,3,3,7,5,3,4,3,8,7,2,4,8,7,2,4,2,3,1,7,7,5,6,1,7,7,5,2,5,7,7,3,6,1,7,7,3,2,10,9,11,2,3,1,7,5,2,9,7,7,8,3,11,6,1,7,8,1,8,2,7,2,4,8,11,7,7,7,9,7,3,5,5,5,7,8,9,2,3,1,1,8,2,1,7,7,5,6,3,3,2,5,7,3,3,6,4,6,7,2,5,5,6,6,6,4,6,5,3,7,6,2,3,2,9,8,9,7,10,9,6,10,5,1,6,7,8,5,8,8,2,7,7,2,8,4,4,3,2,9,7,3,5,5,7,7,7,8,7,8,4,7,7,6,6,7,4,3,4,8,9,8,6,7,8,3,1,2,7,5,4,3,4,3,3,26,2,2,2.7,11,2.9,2,4,5,3,2,2,NA,NA,1368,"Prolific",NA,NA,4
"1159",2019-05-16 15:01:14,2019-05-16 15:18:04,0,100,1009,1,2019-05-16 15:18:05,"R_1jUMkIZD7NtEmaG","anonymous","EN",1,1,10,10,7,9,6,7,4,9,5,8,6,5,8,7,1,3,9,3,6,8,8,8,8,7,7,6,9,3,2,3,7,3,7,3,3,9,8,9,9,1,9,5,9,7,6,5,8,6,7,7,4,7,8,7,7,8,4,8,9,8,8,8,8,1,6,1,1,4,8,1,1,1,1,2,3,6,6,8,5,9,6,1,5,7,2,5,6,7,6,2,6,9,7,7,6,7,7,9,8,6,9,7,9,8,10,10,9,8,5,8,7,6,7,3,2,7,8,7,8,9,10,7,10,10,9,6,7,6,8,10,6,6,11,10,11,1,1,1,9,1,1,10,10,7,7,1,1,8,4,2,8,4,9,7,9,7,9,7,6,9,7,8,11,7,9,8,8,6,9,10,6,1,1,1,1,1,1,1,10,2,10,10,1,1,1,1,10,1,10,9,1,8,10,1,10,2,8,1,8,9,11,9,9,9,9,9,1,1,1,2,2,1,1,2,10,11,10,1,1,11,8,9,1,1,1,9,1,1,1,8,8,1,1,1,1,9,10,10,10,10,10,8,8,9,8,8,9,9,9,9,9,9,8,9,7,7,7,9,8,1,1,1,1,3,3,1,1,2,2,43,2,1,0.8,1,20.8,2,3,5,5,5,5,NA,NA,1501,"Prolific",NA,NA,4
"1160",2019-05-16 14:39:07,2019-05-16 15:18:14,0,100,2347,1,2019-05-16 15:18:15,"R_339ycJqicoPmPE5","anonymous","EN",1,1,7,8,8,7,8,6,9,7,1,6,8,1,8,6,1,1,7,7,1,6,8,9,9,9,7,6,8,2,1,1,1,1,6,1,1,8,10,8,8,1,8,8,7,8,8,1,7,1,8,8,1,8,9,9,6,8,7,9,9,9,8,9,8,1,1,1,1,1,9,1,6,3,1,1,9,9,1,8,1,8,8,1,1,7,1,8,7,8,7,1,8,9,1,8,9,9,9,9,8,9,9,9,9,9,8,9,9,9,9,8,8,7,9,8,7,9,9,9,9,10,9,8,9,9,9,6,9,9,9,9,8,9,10,9,10,1,1,1,9,2,1,10,9,8,8,1,1,10,1,1,10,2,9,8,9,2,10,10,10,10,10,10,9,10,8,9,10,11,10,10,9,1,1,1,1,1,1,1,8,1,9,8,1,1,8,1,8,1,8,8,1,8,9,1,8,1,6,1,8,9,9,9,9,9,8,7,1,1,1,1,1,1,5,1,9,11,10,1,1,9,10,9,1,2,1,1,1,1,1,9,9,1,1,1,1,9,10,10,9,10,10,10,10,10,9,10,9,9,9,9,9,9,9,9,9,9,9,10,9,1,1,1,1,1,1,1,1,1,1,40,2,2,7.5,6,16,4,5,5,5,6,5,NA,NA,1533,"Prolific",NA,NA,4
"1161",2019-05-16 14:43:13,2019-05-16 15:19:01,0,100,2147,1,2019-05-16 15:19:02,"R_Dl2xqMPNvqC1Ulj","anonymous","EN",1,1,6,7,3,7,5,6,6,5,6,5,4,4,5,6,4,5,6,5,5,6,8,6,6,7,5,7,6,6,3,5,6,4,10,3,5,6,6,6,7,5,6,5,6,6,6,6,7,6,5,6,5,7,7,7,6,7,8,8,8,8,8,8,7,7,7,8,7,8,8,6,7,7,7,6,6,6,5,7,6,6,6,5,6,7,6,7,5,6,6,6,7,7,6,7,6,6,6,7,6,8,7,8,8,7,7,6,8,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,7,6,6,4,5,6,6,9,5,6,9,9,10,3,2,2,7,2,2,6,7,7,8,2,6,6,3,2,8,2,7,2,8,2,8,8,7,8,8,6,6,8,8,8,6,6,6,6,8,2,2,2,2,2,2,2,7,4,8,7,4,3,3,3,8,6,6,8,3,6,6,2,6,7,6,3,7,6,8,8,7,7,8,6,3,5,6,5,3,5,5,4,3,7,6,2,3,3,8,7,2,3,4,8,8,2,3,6,6,2,2,2,4,2,6,6,7,6,7,6,8,6,7,7,8,8,8,7,7,7,7,8,8,8,7,7,8,3,3,3,3,2,3,2,3,3,2,65,2,2,11.3,17,33.6,4,2,3,3,2,2,NA,NA,1438,"Prolific",NA,NA,4
"1162",2019-05-16 14:35:12,2019-05-16 15:19:27,0,100,2655,1,2019-05-16 15:19:28,"R_3OqWPyyD84oHtvJ","anonymous","EN",1,1,7,9,9,7,6,8,3,5,5,9,6,3,9,6,1,2,3,2,1,5,9,6,9,4,9,7,9,6,2,2,8,2,3,3,2,8,3,6,6,2,8,1,6,7,3,4,6,5,3,4,8,5,9,6,10,9,6,8,9,10,9,8,9,4,1,1,3,9,9,2,3,1,1,1,6,8,3,11,2,8,10,1,1,9,2,7,9,6,6,6,8,10,4,11,6,4,6,6,10,9,10,9,9,9,9,3,10,8,3,6,4,6,9,3,2,6,10,4,5,7,7,3,9,10,10,9,9,8,11,11,10,9,11,11,11,1,3,1,9,9,1,10,8,7,8,2,6,6,1,4,6,3,9,2,3,2,7,9,5,6,6,10,9,9,7,4,4,6,10,6,4,2,2,1,2,2,8,1,7,2,8,6,1,1,1,2,9,2,11,9,1,10,10,1,9,6,10,2,8,6,9,6,6,6,6,8,3,2,2,3,7,3,3,2,5,5,9,4,1,9,9,6,3,3,4,7,6,1,1,5,6,3,1,2,3,6,8,9,4,5,9,9,9,7,6,9,9,10,10,7,8,6,9,7,8,9,5,9,9,1,1,1,2,1,3,1,1,4,2,25,1,1,3.1,16,4.2,3,2,4,3,5,3,NA,NA,1450,"Prolific",NA,NA,4
"1163",2019-05-16 14:51:39,2019-05-16 15:19:29,0,100,1669,1,2019-05-16 15:19:30,"R_3F34XhdwaUznKLg","anonymous","EN",1,1,8,8,6,8,7,7,3,5,3,6,9,1,6,9,1,2,8,2,1,2,9,9,9,6,9,7,2,1,1,3,3,1,10,9,2,9,9,9,8,2,9,8,9,8,8,8,8,4,10,11,3,6,7,8,7,9,6,8,8,7,5,7,8,3,2,5,3,7,8,3,3,3,2,4,6,4,2,9,3,9,5,3,2,8,3,9,3,8,9,3,9,8,9,9,7,7,6,6,6,8,8,9,8,9,9,9,10,10,9,9,10,8,8,6,9,9,9,9,8,9,9,10,10,10,9,6,10,8,10,9,9,7,10,9,11,1,2,1,8,2,1,10,9,8,10,1,10,11,1,2,11,1,10,2,10,1,10,11,8,10,7,9,11,10,10,10,10,10,8,9,9,1,1,1,1,5,1,1,7,1,8,9,1,1,1,2,9,1,9,9,1,8,8,1,8,3,7,1,10,9,9,10,10,9,9,9,1,1,1,1,3,2,1,2,10,11,10,1,1,9,9,9,2,1,3,9,3,1,1,11,7,1,2,10,1,9,8,8,10,9,10,10,9,9,10,8,9,8,10,9,9,9,9,9,9,10,9,9,9,1,1,2,1,1,1,1,2,2,2,43,1,2,6.2,10,7.5,4,6,5,7,7,2,NA,NA,1606,"Prolific",NA,NA,4
"1164",2019-05-16 14:42:40,2019-05-16 15:21:06,0,100,2306,1,2019-05-16 15:21:07,"R_3DbXIzi0u9CHy9l","anonymous","EN",1,1,3,7,3,2,2,3,7,3,2,2,2,5,5,4,1,9,3,2,1,1,3,3,2,3,4,3,6,2,9,8,8,3,6,3,6,2,1,3,6,3,5,2,3,2,2,9,2,9,2,2,9,4,2,6,3,4,6,2,3,4,3,3,2,3,5,3,4,7,5,6,7,6,4,6,3,2,9,3,9,2,2,3,9,6,2,7,6,3,3,10,4,2,9,3,2,3,5,3,3,2,3,3,6,2,3,6,3,2,4,2,2,3,3,2,5,4,2,3,3,2,5,2,4,3,3,2,6,2,4,8,2,2,5,3,3,7,9,5,2,7,9,2,2,3,2,9,6,5,9,8,4,10,3,9,8,10,7,7,3,4,6,6,4,7,4,5,7,2,6,2,3,8,5,3,7,3,8,4,4,8,4,2,8,3,8,8,2,8,2,3,7,2,1,3,3,3,2,8,4,5,3,3,4,3,3,3,9,8,9,7,7,7,9,9,6,7,3,2,7,6,3,3,8,7,9,7,9,1,6,2,2,7,3,7,10,2,1,1,2,3,2,2,2,2,4,3,3,3,3,3,3,4,5,3,3,5,5,3,7,5,3,6,6,4,7,7,8,4,8,43,1,1,19.7,21,19.7,4,2,1,1,1,2,NA,NA,1114,"Prolific",NA,NA,4
"1165",2019-05-16 13:47:04,2019-05-16 15:22:05,0,100,5701,1,2019-05-16 15:22:06,"R_3EfF0yKodZEDD5C","anonymous","EN",1,1,9,8,11,11,6,10,1,9,3,9,9,1,9,6,1,1,9,3,1,1,6,11,11,11,8,1,7,1,3,3,3,1,2,3,3,11,11,10,11,10,10,11,10,11,10,6,10,8,4,11,1,9,8,9,9,9,8,9,9,1,10,9,8,1,1,1,1,1,7,3,1,1,1,1,1,1,1,11,1,10,10,1,2,11,1,10,1,10,4,1,11,11,1,3,1,1,1,11,6,10,10,8,6,10,10,6,9,9,11,9,10,9,7,9,9,9,10,10,9,10,10,9,9,8,9,9,9,10,9,9,9,10,10,10,1,1,1,1,11,8,1,5,11,9,11,1,11,11,1,1,11,1,11,1,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,3,11,1,1,1,1,1,1,1,7,1,10,8,1,1,1,1,9,1,10,11,1,5,3,1,9,1,8,1,9,10,10,9,9,9,10,11,1,1,1,1,1,1,1,1,9,10,9,1,1,11,11,10,1,1,8,9,1,1,1,1,6,1,1,11,1,11,11,11,9,11,11,11,9,11,11,11,11,11,11,11,11,11,9,1,11,11,11,11,11,1,1,1,9,1,1,1,1,1,1,37,2,1,2.7,10,5.9,3,3,5,3,5,5,NA,NA,1619,"Prolific",NA,NA,4
"1166",2019-05-16 14:40:58,2019-05-16 15:23:02,0,100,2524,1,2019-05-16 15:23:03,"R_2TWZCPAByyC2hva","anonymous","EN",1,1,3,4,4,6,3,2,3,1,6,6,1,1,2,5,1,4,3,3,1,8,1,1,3,8,7,11,5,5,1,1,11,1,11,2,2,10,6,6,10,1,10,8,8,3,4,5,7,3,3,9,4,2,7,4,6,5,3,6,5,6,8,5,6,6,8,3,3,9,9,2,3,2,5,3,6,6,5,5,7,8,3,2,5,5,6,3,8,3,6,10,6,4,6,4,6,3,3,6,7,6,3,6,10,9,9,9,8,8,4,9,8,8,4,4,3,6,8,6,8,6,5,6,10,9,3,2,9,1,9,10,4,2,10,10,11,1,1,1,7,4,1,7,7,4,9,2,10,9,6,3,10,2,4,3,8,1,8,2,7,8,8,6,9,4,2,10,9,3,10,4,7,1,1,2,1,1,1,1,4,4,6,6,3,3,2,6,6,2,6,8,3,3,7,2,8,8,2,4,5,7,7,6,5,7,6,6,4,6,3,3,6,5,4,2,9,3,4,2,8,9,2,3,2,2,3,2,1,2,4,6,7,1,1,6,2,2,9,8,8,3,8,7,8,7,8,8,9,9,8,8,8,3,3,9,7,7,7,8,7,1,1,1,2,1,2,1,2,1,3,42,1,2,15,16,18,4,6,4,6,5,2,NA,NA,1289,"Prolific",NA,NA,4
"1167",2019-05-16 15:04:33,2019-05-16 15:24:37,0,100,1204,1,2019-05-16 15:24:39,"R_1E6AHfcs0f0Dgky","anonymous","EN",1,1,6,7,1,7,6,1,4,7,4,6,6,3,6,4,6,5,6,3,3,7,7,7,7,7,6,7,5,7,1,3,8,8,10,5,4,6,8,9,7,3,9,6,7,6,6,6,7,6,6,6,6,6,7,6,7,7,6,7,7,7,7,7,7,6,6,3,6,8,6,2,2,5,2,2,6,6,5,8,7,6,6,6,6,6,6,8,6,8,6,4,6,8,6,6,6,7,7,7,7,6,6,6,7,8,7,7,5,6,7,6,7,6,6,5,6,6,6,7,6,9,8,3,8,9,8,7,7,7,7,9,6,5,10,10,9,1,1,1,9,4,2,9,7,9,6,1,9,8,4,6,10,4,10,7,4,3,7,7,8,9,10,7,9,5,9,9,7,7,9,9,8,1,1,1,1,3,1,1,7,6,9,7,1,1,1,3,10,8,8,8,1,9,6,1,9,6,8,3,6,7,6,7,6,6,6,7,3,2,2,6,6,6,6,6,6,5,8,1,1,7,7,7,1,1,2,6,7,1,1,2,7,1,1,4,3,6,10,10,10,10,10,10,10,10,9,8,8,10,10,9,9,8,7,8,8,8,5,10,8,1,2,2,2,2,9,1,2,2,3,27,2,2,0,17,8.5,1,3,5,3,5,2,NA,NA,1487,"Prolific",NA,NA,4
"1168",2019-05-16 14:37:26,2019-05-16 15:24:50,0,100,2844,1,2019-05-16 15:24:51,"R_DCUnoIj1uT3ncHL","anonymous","EN",1,1,6,3,6,1,4,3,7,2,7,2,1,7,1,1,1,9,1,9,1,1,3,1,1,1,1,6,3,11,11,11,11,11,6,6,10,5,3,6,8,7,3,6,6,10,8,11,2,10,5,5,11,1,1,1,1,7,3,5,3,2,3,1,3,6,11,6,7,11,11,1,9,9,6,6,10,4,7,3,11,4,8,11,9,1,10,6,9,6,5,10,3,5,10,3,3,1,7,6,3,2,3,2,7,5,4,1,2,1,9,10,3,2,11,2,11,1,1,1,3,1,1,1,5,1,4,1,10,2,6,11,4,1,5,2,2,8,11,11,2,11,5,1,5,1,4,7,6,9,10,10,2,9,8,11,2,11,1,3,1,6,9,1,2,1,1,1,1,1,1,1,1,10,8,7,9,7,8,1,1,10,1,1,5,5,7,11,1,9,2,5,11,1,2,5,1,8,1,11,5,1,3,2,1,2,1,7,8,10,11,11,9,11,9,11,10,2,2,1,6,11,10,3,7,7,4,6,11,2,7,1,5,7,7,5,10,1,1,1,1,1,2,1,2,3,1,6,4,6,7,1,2,7,5,5,1,3,2,2,7,9,1,7,5,5,8,9,11,11,11,35,2,1,9.1,12,10.2,2,3,2,5,3,1,NA,NA,1292,"Prolific",NA,NA,4
"1169",2019-05-16 14:36:39,2019-05-16 15:26:15,0,100,2975,1,2019-05-16 15:26:15,"R_3L7prIYvQib2jSb","anonymous","EN",1,1,11,11,10,11,10,9,2,8,3,7,6,1,9,9,1,1,8,2,1,9,9,9,11,9,6,6,3,2,1,1,2,1,6,2,2,10,10,10,9,1,10,8,10,9,9,3,9,5,7,9,3,6,9,9,9,6,10,9,10,9,10,10,10,1,1,1,1,6,10,2,1,1,1,2,6,9,1,9,1,9,9,1,3,11,2,9,2,9,9,5,9,9,4,10,9,8,8,9,8,10,10,9,10,10,10,10,10,9,10,10,10,9,10,9,6,10,9,10,10,10,10,9,10,10,10,6,10,8,9,10,10,10,11,11,11,1,1,1,11,1,1,11,11,11,11,1,1,6,1,1,11,1,11,1,10,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,10,1,10,10,1,1,1,1,10,1,9,10,1,10,10,1,10,1,10,1,10,10,10,10,10,10,10,10,1,1,1,1,2,1,1,1,11,10,10,1,1,11,10,10,1,1,2,10,1,1,1,10,1,1,1,1,1,10,10,10,10,9,10,10,10,10,10,10,10,11,11,10,10,6,10,10,10,10,10,10,10,1,1,1,1,1,1,1,1,1,1,44,1,2,20.1,3,22.1,4,6,6,5,6,3,NA,NA,1686,"Prolific",NA,NA,4
"1170",2019-05-16 14:27:25,2019-05-16 15:26:34,0,100,3548,1,2019-05-16 15:26:34,"R_2zMYfsmH1silZYf","anonymous","EN",1,1,3,7,2,7,2,7,8,7,5,7,4,6,5,8,11,7,5,8,11,4,7,4,7,4,7,9,4,5,3,6,11,8,11,4,5,4,7,4,7,6,5,4,7,5,5,10,4,4,4,7,7,4,9,6,5,4,8,5,4,4,5,7,4,7,7,6,5,8,8,5,5,7,7,7,8,7,4,6,4,7,8,4,5,7,3,7,6,8,5,7,6,7,5,5,4,7,8,7,8,8,7,8,7,8,8,6,7,7,4,7,6,7,4,4,6,7,4,6,7,7,6,3,8,7,7,7,7,2,7,8,3,4,8,9,6,2,2,2,9,4,9,7,4,8,7,7,3,5,7,5,8,8,6,5,5,6,8,8,7,5,8,5,6,8,7,8,4,5,4,7,3,3,4,3,2,8,6,4,6,7,6,4,4,6,5,6,7,7,5,5,5,6,7,3,4,8,3,5,5,7,7,7,7,7,5,5,7,5,5,5,7,5,7,7,8,7,5,4,6,6,8,7,7,7,9,8,7,5,7,5,8,5,4,6,7,5,7,5,8,5,8,7,7,7,5,7,7,7,5,8,8,8,7,5,7,7,4,7,8,6,4,4,8,4,7,7,8,9,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1501,"Prolific",NA,NA,4
"1171",2019-05-16 15:01:34,2019-05-16 15:27:43,0,100,1569,1,2019-05-16 15:27:44,"R_2Vx8tkhVDc96rgx","anonymous","EN",1,1,6,5,5,7,6,6,5,5,6,6,7,4,6,6,3,3,6,4,5,5,9,4,5,6,6,4,6,6,3,6,2,2,6,3,3,6,6,6,6,3,6,6,8,8,8,6,6,7,8,6,7,5,7,7,6,5,7,8,6,5,6,5,6,6,5,3,5,6,6,6,6,6,6,6,6,6,3,6,3,6,5,6,4,5,3,6,7,6,7,6,7,6,6,6,5,6,6,8,6,6,7,7,6,8,6,5,6,6,9,9,6,8,8,6,6,8,5,6,7,7,6,8,5,7,6,5,7,6,9,9,6,6,8,9,8,3,3,3,9,3,3,7,8,7,9,4,7,7,2,4,10,2,9,2,8,2,8,8,7,6,8,8,7,6,9,8,7,8,9,6,7,1,1,1,1,1,1,1,6,6,6,5,5,2,3,3,5,5,5,6,4,6,6,2,8,5,6,5,7,6,7,8,8,8,8,7,2,6,3,6,3,3,3,5,3,6,8,6,7,8,8,7,3,4,4,8,3,6,6,3,6,8,6,7,3,6,6,6,7,6,7,6,7,6,7,6,6,8,6,8,9,6,8,8,9,7,8,9,8,2,3,6,3,2,2,3,3,3,2,25,2,2,5.7,8,6.6,4,5,4,5,5,4,NA,NA,1436,"Prolific",NA,NA,4
"1172",2019-05-16 15:15:10,2019-05-16 15:28:07,0,100,776,1,2019-05-16 15:28:07,"R_BERuOjTRIPED2sF","anonymous","EN",1,1,9,10,9,10,9,8,4,9,7,9,8,6,6,7,3,3,7,9,6,9,8,6,9,6,7,5,6,5,1,1,3,3,5,3,3,10,11,10,10,1,9,7,8,7,8,6,9,6,8,8,5,7,9,10,9,7,8,8,10,9,8,10,8,2,5,4,4,9,8,4,5,6,4,4,7,1,2,8,5,6,9,2,3,7,4,7,4,8,8,4,10,4,3,9,3,8,6,10,7,9,8,9,9,9,9,7,9,10,9,9,9,8,9,9,9,9,10,9,9,9,9,9,9,10,9,9,10,9,9,10,9,9,9,10,10,2,2,1,10,4,2,9,8,9,9,2,7,7,1,4,10,1,10,1,8,1,8,9,9,7,9,9,8,7,8,8,9,8,9,8,10,2,2,1,1,2,1,1,9,1,10,9,1,2,1,1,8,1,8,10,1,9,8,1,9,3,9,2,9,9,9,2,8,9,9,8,2,1,3,1,1,2,2,6,8,9,9,5,2,8,9,9,1,9,4,7,3,3,9,9,8,3,1,5,6,9,7,9,9,9,9,9,8,9,9,9,9,9,7,9,8,9,7,9,2,9,9,5,6,1,2,8,2,1,2,1,3,2,5,41,2,2,5,8,NA,4,6,6,6,6,4,NA,NA,1621,"Prolific",NA,NA,4
"1173",2019-05-16 15:01:06,2019-05-16 15:28:31,0,100,1645,1,2019-05-16 15:28:32,"R_dopSV405ENCEy5z","anonymous","EN",1,1,1,1,1,1,1,1,9,1,11,2,1,11,2,2,11,10,1,1,11,1,1,2,2,2,2,10,10,9,8,10,10,10,9,6,10,1,1,1,1,9,1,1,1,1,1,1,1,10,1,1,1,1,2,2,2,2,2,2,2,2,1,2,2,7,7,8,7,10,9,8,7,7,7,7,10,3,8,3,6,2,8,9,9,3,3,6,9,3,3,9,3,8,6,3,2,3,6,2,3,3,6,7,3,3,3,3,2,1,3,3,2,1,1,3,1,1,6,3,2,2,2,1,3,1,1,1,6,2,1,6,2,1,2,2,7,6,7,7,2,8,3,3,3,5,7,8,9,7,7,7,10,6,10,3,6,3,4,6,3,4,7,6,3,6,7,6,3,2,4,6,9,8,10,3,7,3,4,2,2,9,3,2,3,8,7,7,1,3,2,3,8,2,2,6,3,8,1,9,2,2,3,4,2,3,3,2,6,7,7,8,7,8,7,7,6,6,3,3,6,8,8,3,8,7,6,6,9,3,3,3,9,4,1,6,9,2,5,7,3,3,2,6,3,2,2,2,2,2,2,2,3,3,2,2,2,2,6,3,3,3,2,6,7,7,7,7,7,6,3,31,1,1,2,3,5.1,2,7,6,6,6,3,NA,NA,1087,"Prolific",NA,NA,4
"1174",2019-05-16 14:46:51,2019-05-16 15:29:31,0,100,2559,1,2019-05-16 15:29:32,"R_2ylnjntzSMIZlZf","anonymous","EN",1,1,10,10,8,9,10,10,6,1,4,10,9,5,11,9,1,1,4,2,1,2,9,10,5,10,11,10,10,2,2,1,6,1,3,3,1,10,9,11,9,9,10,10,11,10,6,9,10,1,10,9,4,6,9,9,8,9,10,9,10,10,8,9,8,3,3,3,3,7,6,4,7,6,7,2,10,10,1,9,2,9,9,3,3,8,1,10,2,9,10,2,10,11,6,10,6,9,11,10,9,10,8,9,10,11,10,11,8,7,10,8,9,5,7,8,6,8,10,6,9,7,9,8,10,10,9,5,10,10,8,8,8,9,11,10,6,2,1,1,11,1,1,11,11,10,10,1,3,6,1,1,11,1,11,2,11,1,10,11,11,11,10,11,11,10,11,10,11,10,9,6,11,1,1,1,2,2,2,1,10,1,11,10,1,1,1,1,11,1,10,10,1,10,10,1,10,1,10,1,11,10,10,10,10,10,11,9,1,1,2,1,1,1,1,1,10,10,10,1,1,11,10,9,2,1,3,11,1,1,2,9,9,1,1,3,1,10,11,11,11,9,10,10,10,11,10,11,11,11,11,11,10,11,10,10,10,10,9,11,9,2,1,3,10,1,2,1,2,2,4,23,1,1,1.6,4,2.5,1,6,7,7,6,5,NA,NA,1733,"Prolific",NA,NA,4
